Provider,TotalClaims_Count,UniqueBeneficiaries_Count,InpatientClaims_Count,OutpatientClaims_Count,MeanReimbursement,TotalReimbursement,StdReimbursement,MinReimbursement,MaxReimbursement,FirstClaimDate,LastClaimDate,UniqueClaimDates_Count,UniqueClaimMonths_Count,ClaimsPerBeneficiary_Ratio,InpatientPercentage,OutpatientPercentage,ExtraVisitsPerBeneficiary_Percentage,BeneficiariesWithInpatient_Percentage,BeneficiariesWithOutpatient_Percentage,InpatientOutpatient_Ratio,ClaimsPerMonth_Ratio,ClaimDurationDays,ReimbursementCoV_Ratio,PotentialFraud
PRV53032,23,19,5,18,2100.4347826086955,48310,4457.384555442666,10,17000,2009-01-22,2009-12-31,22,9,1.2105263157894737,21.73913043478261,78.26086956521739,21.052631578947366,26.31578947368421,94.73684210526315,0.2777777777777778,2.5555555555555554,343,2.122124710726171,No
PRV53033,2,1,2,0,37500.0,75000,50204.581464244875,2000,73000,2009-05-20,2009-06-08,2,2,2.0,100.0,0.0,100.0,100.0,0.0,0.0,1.0,19,1.33878883904653,No
PRV53034,2,2,0,2,1700.0,3400,2262.741699796952,100,3300,2009-04-24,2009-07-01,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,68,1.3310245292923248,No
PRV53035,34,27,0,34,151.1764705882353,5140,285.1981204609148,0,1600,2009-01-11,2009-12-17,32,11,1.2592592592592593,0.0,100.0,25.925925925925924,0.0,100.0,0.0,3.090909090909091,340,1.886524532231732,No
PRV53036,122,69,0,122,324.0163934426229,39530,624.6660725606706,0,3300,2008-12-17,2009-12-20,103,13,1.7681159420289856,0.0,100.0,76.81159420289855,0.0,100.0,0.0,9.384615384615385,368,1.9278841601923051,No
PRV53037,9,9,0,9,482.22222222222223,4340,1062.4709146345817,20,3300,2009-01-29,2009-09-13,9,7,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.2857142857142858,227,2.203280698550976,No
PRV53038,24,7,0,24,554.5833333333334,13310,899.9226013418026,10,2700,2009-01-14,2009-12-25,24,12,3.4285714285714284,0.0,100.0,242.85714285714283,0.0,100.0,0.0,2.0,345,1.6227004081294711,No
PRV53040,14,13,5,9,3700.0,51800,5169.9531317619685,10,12000,2009-01-03,2009-12-27,14,8,1.0769230769230769,35.714285714285715,64.28571428571429,7.6923076923076925,38.46153846153847,69.23076923076923,0.5555555555555556,1.75,358,1.3972846302059374,No
PRV53042,39,36,0,39,258.71794871794873,10090,579.0790305448248,0,3300,2009-01-17,2009-12-31,37,11,1.0833333333333333,0.0,100.0,8.333333333333332,0.0,100.0,0.0,3.5454545454545454,348,2.2382638445241,No
PRV53043,61,24,0,61,618.688524590164,37740,964.4177438742267,0,3300,2008-12-27,2009-12-30,57,13,2.5416666666666665,0.0,100.0,154.16666666666669,0.0,100.0,0.0,4.6923076923076925,368,1.5588098138931592,No
PRV53044,67,49,0,67,215.82089552238807,14460,421.9584542730708,0,2000,2008-12-23,2009-12-24,62,13,1.3673469387755102,0.0,100.0,36.734693877551024,0.0,100.0,0.0,5.153846153846154,366,1.9551325336304108,No
PRV53045,216,78,0,216,290.4166666666667,62730,535.2898041422093,0,3300,2008-12-19,2009-12-27,164,13,2.769230769230769,0.0,100.0,176.9230769230769,0.0,100.0,0.0,16.615384615384617,373,1.8431786656259717,No
PRV53047,79,32,0,79,165.31645569620252,13060,246.84592642457173,0,1400,2009-01-03,2009-12-24,74,12,2.46875,0.0,100.0,146.875,0.0,100.0,0.0,6.583333333333333,355,1.4931721429970266,No
PRV53048,7,6,0,7,802.8571428571429,5620,1297.596679580039,10,2800,2009-05-19,2009-11-03,6,5,1.1666666666666667,0.0,100.0,16.666666666666664,0.0,100.0,0.0,1.4,168,1.6162236222527178,No
PRV53049,2,2,0,2,5.0,10,7.0710678118654755,0,10,2009-07-31,2009-11-20,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,112,1.4142135623730951,No
PRV53050,8,7,2,6,466.25,3730,1028.6876174455072,0,3000,2009-01-19,2009-12-23,8,8,1.1428571428571428,25.0,75.0,14.285714285714285,28.57142857142857,85.71428571428571,0.3333333333333333,1.0,338,2.206300519990364,No
PRV53052,9,8,1,8,614.4444444444445,5530,1281.9917229755338,30,4000,2009-01-25,2009-11-29,9,5,1.125,11.11111111111111,88.88888888888889,12.5,12.5,100.0,0.125,1.8,308,2.086424142274829,No
PRV53054,49,27,0,49,218.16326530612244,10690,504.99452748432407,0,3300,2008-12-27,2009-12-27,47,13,1.8148148148148149,0.0,100.0,81.48148148148148,0.0,100.0,0.0,3.769230769230769,365,2.314755083885115,No
PRV53055,80,28,0,80,282.125,22570,564.5468525589148,0,3300,2008-12-20,2009-12-27,72,13,2.857142857142857,0.0,100.0,185.71428571428572,0.0,100.0,0.0,6.153846153846154,372,2.001052202246929,No
PRV53056,35,22,0,35,288.85714285714283,10110,543.6573933503875,10,2400,2009-01-17,2009-12-27,34,11,1.5909090909090908,0.0,100.0,59.09090909090909,0.0,100.0,0.0,3.1818181818181817,344,1.8820978009162772,No
PRV53057,53,29,0,53,389.4339622641509,20640,720.3348983267853,0,3300,2008-12-17,2009-12-27,48,13,1.8275862068965518,0.0,100.0,82.75862068965517,0.0,100.0,0.0,4.076923076923077,375,1.849697171091067,No
PRV53059,33,21,0,33,494.54545454545456,16320,717.4394177781272,0,2600,2009-01-25,2009-12-11,33,12,1.5714285714285714,0.0,100.0,57.14285714285714,0.0,100.0,0.0,2.75,320,1.450704705066066,No
PRV53061,1,1,1,0,9000.0,9000,,9000,9000,2009-11-16,2009-11-16,1,1,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0.0,No
PRV53062,4,4,0,4,47.5,190,41.129875597510214,0,100,2009-02-18,2009-12-24,4,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,309,0.8658921178423203,No
PRV53063,4,4,2,2,1862.5,7450,1939.6627713771968,50,4000,2009-04-22,2009-11-02,4,4,1.0,50.0,50.0,0.0,50.0,50.0,1.0,1.0,194,1.0414296759072197,No
PRV53064,35,28,0,35,189.71428571428572,6640,319.18541277930046,10,1700,2009-01-07,2009-12-01,33,11,1.25,0.0,100.0,25.0,0.0,100.0,0.0,3.1818181818181817,328,1.6824532300113728,No
PRV53065,38,30,0,38,163.94736842105263,6230,261.59117550291285,10,1100,2009-01-05,2009-12-25,38,12,1.2666666666666666,0.0,100.0,26.666666666666668,0.0,100.0,0.0,3.1666666666666665,354,1.5955802037095808,No
PRV53066,7,5,0,7,174.28571428571428,1220,223.59614955369446,10,500,2009-01-25,2009-11-27,7,6,1.4,0.0,100.0,40.0,0.0,100.0,0.0,1.1666666666666667,306,1.2829287269474272,No
PRV53067,16,14,0,16,283.75,4540,810.3980503431632,0,3300,2009-01-07,2009-11-14,16,8,1.1428571428571428,0.0,100.0,14.285714285714285,0.0,100.0,0.0,2.0,311,2.8560283712534384,No
PRV53069,11,9,0,11,239.0909090909091,2630,250.57751477155907,10,700,2009-01-12,2009-12-01,11,8,1.2222222222222223,0.0,100.0,22.22222222222222,0.0,100.0,0.0,1.375,323,1.0480428374475854,No
PRV53070,20,17,12,8,5576.5,111530,9747.058004179626,0,39000,2009-01-19,2009-12-06,19,11,1.1764705882352942,60.0,40.0,17.647058823529413,70.58823529411765,47.05882352941176,1.5,1.8181818181818181,321,1.7478809296475613,No
PRV53071,28,20,0,28,439.64285714285717,12310,827.6270503019668,0,3300,2009-01-14,2009-12-06,27,12,1.4,0.0,100.0,40.0,0.0,100.0,0.0,2.3333333333333335,326,1.8824985709549205,No
PRV53072,18,18,0,18,277.22222222222223,4990,609.4337348097683,0,2600,2009-01-06,2009-12-27,17,9,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,355,2.198358161638443,No
PRV53073,14,7,0,14,90.71428571428571,1270,155.38855941028734,0,600,2009-01-06,2009-12-15,14,8,2.0,0.0,100.0,100.0,0.0,100.0,0.0,1.75,343,1.7129447494047425,No
PRV53074,178,66,0,178,275.0,48950,509.4821232372193,0,2400,2009-01-01,2009-12-26,140,12,2.696969696969697,0.0,100.0,169.6969696969697,0.0,100.0,0.0,14.833333333333334,359,1.852662266317161,No
PRV53075,2,2,0,2,890.0,1780,1145.512985522207,80,1700,2009-05-11,2009-10-05,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,147,1.2870932421597832,No
PRV53076,105,47,0,105,293.7142857142857,30840,593.0272032008851,0,3300,2009-01-06,2009-12-30,92,12,2.234042553191489,0.0,100.0,123.40425531914893,0.0,100.0,0.0,8.75,358,2.019061489497177,No
PRV53077,124,81,0,124,308.6290322580645,38270,625.2886613753558,0,3300,2009-01-01,2009-12-28,107,12,1.5308641975308641,0.0,100.0,53.086419753086425,0.0,100.0,0.0,10.333333333333334,361,2.02602022499462,No
PRV53078,45,37,0,45,241.77777777777777,10880,444.3600551195601,10,2800,2009-01-01,2009-12-12,43,12,1.2162162162162162,0.0,100.0,21.62162162162162,0.0,100.0,0.0,3.75,345,1.8378862573878865,No
PRV53079,1,1,0,1,50.0,50,,50,50,2009-05-27,2009-05-27,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV53081,9,8,0,9,200.0,1800,285.3506614676055,20,900,2009-02-13,2009-12-08,9,7,1.125,0.0,100.0,12.5,0.0,100.0,0.0,1.2857142857142858,298,1.4267533073380276,No
PRV53083,1,1,0,1,10.0,10,,10,10,2009-04-16,2009-04-16,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV53084,1,1,0,1,100.0,100,,100,100,2009-03-09,2009-03-09,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV53085,2,2,0,2,320.0,640,395.9797974644666,40,600,2009-01-19,2009-06-20,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,152,1.2374368670764582,No
PRV53086,4,4,0,4,265.0,1060,424.6174749112429,30,900,2008-12-17,2009-10-02,4,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,289,1.60233009400469,No
PRV53087,31,16,0,31,309.03225806451616,9580,716.1487500918118,0,3300,2009-01-13,2009-12-30,29,11,1.9375,0.0,100.0,93.75,0.0,100.0,0.0,2.8181818181818183,351,2.3173915712783053,No
PRV53090,179,71,0,179,328.7709497206704,58850,660.4166611635046,0,3300,2008-12-20,2009-12-28,145,13,2.5211267605633805,0.0,100.0,152.11267605633802,0.0,100.0,0.0,13.76923076923077,373,2.008743965136233,No
PRV53091,4,4,4,0,4750.0,19000,2061.5528128088304,2000,7000,2009-04-10,2009-11-14,4,3,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.3333333333333333,218,0.43401111848606955,No
PRV53095,4,4,2,2,9025.0,36100,13713.831217667317,0,29000,2009-06-15,2009-12-04,4,3,1.0,50.0,50.0,0.0,50.0,50.0,1.0,1.3333333333333333,172,1.5195380850600906,No
PRV53096,130,103,0,130,407.6923076923077,53000,774.8923790857514,0,3300,2009-01-01,2009-12-25,112,12,1.2621359223300972,0.0,100.0,26.21359223300971,0.0,100.0,0.0,10.833333333333334,358,1.900679420399013,No
PRV53099,2,2,0,2,110.0,220,127.27922061357856,20,200,2009-01-31,2009-08-24,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,205,1.1570838237598051,No
PRV53100,130,74,5,125,668.3076923076923,86880,3097.594750435387,0,34000,2009-01-01,2009-12-29,112,12,1.7567567567567568,3.8461538461538463,96.15384615384616,75.67567567567568,6.756756756756757,100.0,0.04,10.833333333333334,362,4.634982936885363,No
PRV53101,8,8,2,6,1176.25,9410,2202.699236975268,30,6000,2009-01-03,2009-12-25,8,5,1.0,25.0,75.0,0.0,25.0,75.0,0.3333333333333333,1.6,356,1.872645472455063,No
PRV53102,19,16,0,19,311.05263157894734,5910,605.2996937866776,0,2500,2009-01-12,2009-12-27,18,10,1.1875,0.0,100.0,18.75,0.0,100.0,0.0,1.9,349,1.9459719427998097,No
PRV53103,79,62,7,72,1119.493670886076,88440,4256.505397844868,10,33000,2009-01-12,2009-12-29,70,12,1.2741935483870968,8.860759493670885,91.13924050632912,27.419354838709676,11.29032258064516,100.0,0.09722222222222222,6.583333333333333,351,3.8021701314986944,No
PRV53104,80,55,28,52,3159.625,252770,7317.805827983956,0,57000,2009-01-07,2009-12-28,73,12,1.4545454545454546,35.0,65.0,45.45454545454545,50.90909090909091,94.54545454545455,0.5384615384615384,6.666666666666667,355,2.3160361840357497,No
PRV53106,44,28,4,40,616.8181818181819,27140,1470.9604088189785,0,8000,2009-01-04,2009-12-10,43,12,1.5714285714285714,9.090909090909092,90.9090909090909,57.14285714285714,14.285714285714285,100.0,0.1,3.6666666666666665,340,2.3847552685348212,Yes
PRV53107,15,15,9,6,6892.666666666667,103390,8727.606828471418,40,31000,2009-04-17,2009-12-15,15,8,1.0,60.0,40.0,0.0,60.0,40.0,1.5,1.875,242,1.2662162919728337,No
PRV53108,48,37,5,43,1446.875,69450,4826.793198365477,10,32000,2009-01-01,2009-12-31,43,12,1.2972972972972974,10.416666666666668,89.58333333333334,29.72972972972973,13.513513513513514,100.0,0.11627906976744186,4.0,364,3.3360125777040013,No
PRV53109,28,22,3,25,796.0714285714286,22290,2109.213192402629,0,10000,2009-01-08,2009-12-28,26,11,1.2727272727272727,10.714285714285714,89.28571428571429,27.27272727272727,13.636363636363635,100.0,0.12,2.5454545454545454,354,2.6495275633590674,No
PRV53110,30,21,1,29,776.0,23280,2782.067700408308,0,15000,2008-12-13,2009-11-18,30,12,1.4285714285714286,3.3333333333333335,96.66666666666667,42.857142857142854,4.761904761904762,100.0,0.034482758620689655,2.5,340,3.5851387891859643,No
PRV53111,33,29,7,26,2083.3333333333335,68750,3614.481866971622,0,13000,2009-01-02,2009-12-27,31,11,1.1379310344827587,21.21212121212121,78.78787878787878,13.793103448275861,24.137931034482758,89.65517241379311,0.2692307692307692,3.0,359,1.7349512961463784,No
PRV53113,81,61,0,81,238.5185185185185,19320,547.9281684470856,0,3000,2008-12-18,2009-12-28,71,13,1.3278688524590163,0.0,100.0,32.78688524590164,0.0,100.0,0.0,6.230769230769231,375,2.2972143708185264,No
PRV53114,29,22,14,15,12575.172413793103,364680,24303.470448931137,0,102000,2009-01-10,2009-12-23,27,10,1.3181818181818181,48.275862068965516,51.724137931034484,31.818181818181817,63.63636363636363,68.18181818181817,0.9333333333333333,2.9,347,1.9326550483135982,Yes
PRV53116,44,25,0,44,187.04545454545453,8230,251.41071322249653,0,1000,2009-01-04,2009-12-19,40,12,1.76,0.0,100.0,76.0,0.0,100.0,0.0,3.6666666666666665,349,1.344115599245425,No
PRV53117,251,167,18,233,858.0478087649402,215370,2308.959197063729,0,16500,2008-12-18,2009-12-31,181,13,1.5029940119760479,7.171314741035857,92.82868525896414,50.29940119760479,10.778443113772456,100.0,0.07725321888412018,19.307692307692307,378,2.6909446926823417,No
PRV53119,18,14,3,15,1467.2222222222222,26410,4283.4933593361775,20,18000,2009-01-04,2009-12-29,18,10,1.2857142857142858,16.666666666666664,83.33333333333334,28.57142857142857,21.428571428571427,100.0,0.2,1.8,359,2.9194577988660053,Yes
PRV53120,65,59,10,55,1783.8461538461538,115950,6033.960839569771,0,44000,2008-12-25,2009-12-31,61,13,1.1016949152542372,15.384615384615385,84.61538461538461,10.16949152542373,16.94915254237288,93.22033898305084,0.18181818181818182,5.0,371,3.382556744907591,No
PRV53121,579,279,48,531,971.1053540587219,562270,3424.7303059966816,0,56000,2008-12-12,2009-12-31,290,13,2.075268817204301,8.290155440414509,91.70984455958549,107.5268817204301,17.20430107526882,100.0,0.0903954802259887,44.53846153846154,384,3.5266310618956704,Yes
PRV53122,24,18,0,24,336.25,8070,719.1952779503539,0,3300,2009-03-06,2009-12-25,22,9,1.3333333333333333,0.0,100.0,33.33333333333333,0.0,100.0,0.0,2.6666666666666665,294,2.138870715093989,No
PRV53123,132,82,0,132,346.59090909090907,45750,669.9616367568257,0,3300,2008-12-27,2009-12-29,115,13,1.6097560975609757,0.0,100.0,60.97560975609756,0.0,100.0,0.0,10.153846153846153,367,1.9330040667082184,No
PRV53124,65,53,20,45,2744.3076923076924,178380,5602.759635112517,0,30000,2008-12-31,2009-12-30,58,13,1.2264150943396226,30.76923076923077,69.23076923076923,22.641509433962266,37.735849056603776,84.90566037735849,0.4444444444444444,5.0,364,2.041593094978773,No
PRV53125,2,2,0,2,250.0,500,353.5533905932738,0,500,2009-04-15,2009-05-29,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,44,1.4142135623730951,No
PRV53126,34,25,0,34,347.6470588235294,11820,631.9045709672222,10,2700,2008-12-21,2009-12-21,33,12,1.36,0.0,100.0,36.0,0.0,100.0,0.0,2.8333333333333335,365,1.8176612024437864,No
PRV53127,99,55,1,98,300.3030303030303,29730,1060.6153917780175,0,10000,2009-01-04,2009-12-27,91,12,1.8,1.0101010101010102,98.98989898989899,80.0,1.8181818181818181,100.0,0.01020408163265306,8.25,357,3.5318171471921875,No
PRV53128,33,19,1,32,733.939393939394,24220,1307.6408609446712,0,6000,2008-12-13,2009-12-14,32,13,1.736842105263158,3.0303030303030303,96.96969696969697,73.68421052631578,5.263157894736842,100.0,0.03125,2.5384615384615383,366,1.7816741705687096,No
PRV53129,46,39,3,43,1794.5652173913043,82550,8613.615244747183,0,57000,2009-01-04,2009-12-31,44,12,1.1794871794871795,6.521739130434782,93.47826086956522,17.94871794871795,7.6923076923076925,100.0,0.06976744186046512,3.8333333333333335,361,4.799834055219509,No
PRV53131,13,13,6,7,3717.6923076923076,48330,4999.585239207605,10,15000,2009-01-10,2009-11-27,13,9,1.0,46.15384615384615,53.84615384615385,0.0,46.15384615384615,53.84615384615385,0.8571428571428571,1.4444444444444444,321,1.344808775288617,No
PRV53133,159,106,0,159,293.45911949685535,46660,580.2509141037239,0,3300,2009-01-04,2009-12-27,129,12,1.5,0.0,100.0,50.0,0.0,100.0,0.0,13.25,357,1.9772802259428224,No
PRV53134,10,8,0,10,403.0,4030,493.5596327811981,10,1600,2009-02-11,2009-12-09,10,6,1.25,0.0,100.0,25.0,0.0,100.0,0.0,1.6666666666666667,301,1.2247137289856032,No
PRV53135,7,6,7,0,9714.285714285714,68000,5089.672082242814,3000,18000,2009-02-28,2009-12-29,7,6,1.1666666666666667,100.0,0.0,16.666666666666664,100.0,0.0,0.0,1.1666666666666667,304,0.5239368319955838,No
PRV53136,43,40,7,36,3744.6511627906975,161020,10947.18170925354,10,57000,2009-01-11,2009-12-18,40,12,1.075,16.27906976744186,83.72093023255815,7.5,17.5,90.0,0.19444444444444445,3.5833333333333335,341,2.9234182927456356,Yes
PRV53137,30,23,0,30,296.6666666666667,8900,539.3120351562421,0,2400,2009-02-09,2009-12-24,30,10,1.3043478260869565,0.0,100.0,30.434782608695656,0.0,100.0,0.0,3.0,318,1.8179057364817148,No
PRV53138,10,10,0,10,157.0,1570,148.40260554765652,30,500,2009-02-03,2009-11-01,10,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.6666666666666667,271,0.9452395257812517,No
PRV53139,9,7,0,9,86.66666666666667,780,73.3143914930759,0,200,2009-03-01,2009-12-01,9,6,1.2857142857142858,0.0,100.0,28.57142857142857,0.0,100.0,0.0,1.5,275,0.8459352864585681,No
PRV53140,21,19,0,21,103.80952380952381,2180,115.95154981612755,0,500,2009-01-27,2009-10-18,19,9,1.105263157894737,0.0,100.0,10.526315789473683,0.0,100.0,0.0,2.3333333333333335,264,1.116964470705816,No
PRV53141,105,93,32,73,3168.7619047619046,332720,7085.091972590986,0,57000,2008-12-23,2009-12-31,87,13,1.1290322580645162,30.476190476190478,69.52380952380952,12.903225806451612,34.40860215053764,78.49462365591397,0.4383561643835616,8.076923076923077,373,2.2359180605976605,No
PRV53142,111,98,39,72,3550.0,394050,6398.394827113777,0,33000,2008-12-26,2009-12-18,97,13,1.1326530612244898,35.13513513513514,64.86486486486487,13.26530612244898,39.795918367346935,73.46938775510205,0.5416666666666666,8.538461538461538,357,1.80236474003205,Yes
PRV53143,12,7,4,8,5472.5,65670,8265.254904500141,30,24000,2009-03-05,2009-12-14,12,8,1.7142857142857142,33.33333333333333,66.66666666666666,71.42857142857143,57.14285714285714,100.0,0.5,1.5,284,1.5103252452261564,No
PRV53144,39,34,4,35,934.8717948717949,36460,2953.4394506056947,0,15000,2009-01-03,2009-12-22,39,12,1.1470588235294117,10.256410256410255,89.74358974358975,14.705882352941178,11.76470588235294,100.0,0.11428571428571428,3.25,353,3.1591919521015384,No
PRV53145,132,111,0,132,263.3333333333333,34760,557.4638134514994,0,3300,2008-12-21,2009-12-30,113,13,1.1891891891891893,0.0,100.0,18.91891891891892,0.0,100.0,0.0,10.153846153846153,374,2.11695119032215,No
PRV53147,18,16,0,18,375.55555555555554,6760,821.6641808815757,10,3300,2009-01-19,2009-12-23,18,10,1.125,0.0,100.0,12.5,0.0,100.0,0.0,1.8,338,2.187863203530823,No
PRV53148,15,13,0,15,172.0,2580,199.8999749874922,10,600,2009-02-12,2009-12-30,15,9,1.1538461538461537,0.0,100.0,15.384615384615385,0.0,100.0,0.0,1.6666666666666667,321,1.1622091569040243,No
PRV53149,61,21,0,61,243.60655737704917,14860,592.0276817483149,0,4050,2008-12-31,2009-12-30,59,13,2.9047619047619047,0.0,100.0,190.47619047619045,0.0,100.0,0.0,4.6923076923076925,364,2.4302616814702023,No
PRV53150,13,5,0,13,240.76923076923077,3130,308.58444383079166,10,1000,2009-01-16,2009-12-23,13,7,2.6,0.0,100.0,160.0,0.0,100.0,0.0,1.8571428571428572,341,1.2816606293291666,No
PRV53151,25,19,0,25,254.4,6360,478.2004461171765,10,2100,2009-01-04,2009-12-19,25,11,1.3157894736842106,0.0,100.0,31.57894736842105,0.0,100.0,0.0,2.272727272727273,349,1.879718734737329,No
PRV53153,24,21,6,18,5067.916666666667,121630,11300.538263119677,0,40000,2009-01-07,2009-12-31,23,12,1.1428571428571428,25.0,75.0,14.285714285714285,28.57142857142857,85.71428571428571,0.3333333333333333,2.0,358,2.2298192741500635,No
PRV53154,52,15,0,52,455.1923076923077,23670,841.1045268203634,0,3300,2008-12-18,2009-12-25,48,12,3.466666666666667,0.0,100.0,246.66666666666669,0.0,100.0,0.0,4.333333333333333,372,1.8478003969015167,No
PRV53156,16,10,0,16,410.625,6570,909.3988398936959,0,3300,2009-01-08,2009-12-16,16,8,1.6,0.0,100.0,60.0,0.0,100.0,0.0,2.0,342,2.2146699297258956,No
PRV53157,2,2,0,2,1095.0,2190,1421.2846301849606,90,2100,2009-02-25,2009-05-10,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,74,1.2979768312191422,No
PRV53158,7,7,0,7,101.42857142857143,710,107.92413561210044,10,300,2009-03-01,2009-12-20,7,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.1666666666666667,294,1.064040773640427,No
PRV53159,27,10,2,25,1339.2592592592594,36160,4546.606448707674,0,22000,2009-01-05,2009-12-01,26,12,2.7,7.4074074074074066,92.5925925925926,170.0,20.0,100.0,0.08,2.25,330,3.394866540793893,No
PRV53161,7,7,0,7,972.8571428571429,6810,1240.2246340309255,0,3000,2009-03-25,2009-12-22,7,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.1666666666666667,272,1.2748270834385431,No
PRV53162,5,5,0,5,270.0,1350,334.21549934136806,20,800,2009-08-08,2009-12-20,5,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.6666666666666667,134,1.2378351827458076,No
PRV53163,12,3,0,12,66.66666666666667,800,51.5810630038395,10,200,2009-01-08,2009-12-22,12,9,4.0,0.0,100.0,300.0,0.0,100.0,0.0,1.3333333333333333,348,0.7737159450575924,No
PRV53164,25,21,0,25,167.2,4180,317.16872481378107,0,1500,2009-01-18,2009-12-09,25,10,1.1904761904761905,0.0,100.0,19.047619047619047,0.0,100.0,0.0,2.5,325,1.8969421340537147,No
PRV53166,23,21,1,22,389.5652173913044,8960,1037.0915549172275,0,5000,2009-01-02,2009-12-18,22,10,1.0952380952380953,4.3478260869565215,95.65217391304348,9.523809523809524,4.761904761904762,100.0,0.045454545454545456,2.3,350,2.6621769824884187,No
PRV53167,3,3,0,3,590.0,1770,961.6132278624291,10,1700,2009-03-30,2009-08-22,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,145,1.6298529285803882,No
PRV53168,2,2,0,2,1035.0,2070,1364.7160876900368,70,2000,2009-03-10,2009-04-12,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,33,1.3185662682995525,No
PRV53169,4,4,0,4,42.5,170,23.62907813126304,10,60,2009-08-30,2009-12-31,4,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.3333333333333333,123,0.5559783089708951,No
